+-----------+-------------------+----------+---------------------------------------+---------------+-------------------+-------------+
| Year      | dep_name          | DRG_code | provider_name                         | Expected Cost | Additional Charge | Income      |
| 2026      | Neurology         | Ζ03Α     | All Providers                         |         23120 |              0.00 |    23120.00 |
| 2026      | Neurology         | Η43Χ     | AIG Hellas                            |          5210 |           5210.00 |    10420.00 |
| 2026      | Neurology         | Η43Χ     | All Providers                         |          5210 |           5210.00 |    10420.00 |
| 2026      | Neurology         | Θ20Χ     | Anytime                               |          7310 |              0.00 |     7310.00 |
| 2026      | Neurology         | Θ20Χ     | All Providers                         |          7310 |              0.00 |     7310.00 |
| 2026      | Neurology         | Κ09Μα    | Groupama Ασφαλιστική                  |         64130 |              0.00 |    64130.00 |
| 2026      | Neurology         | Κ09Μα    | All Providers                         |         64130 |              0.00 |    64130.00 |
| 2026      | Neurology         | Κ10Μ     | Μινέττα Ασφαλιστική                   |         41660 |              0.00 |    41660.00 |
| 2026      | Neurology         | Κ10Μ     | All Providers                         |         41660 |              0.00 |    41660.00 |
| 2026      | Neurology         | Κ15Χ     | Eurolife FFH                          |         20130 |              0.00 |    20130.00 |
| 2026      | Neurology         | Κ15Χ     | All Providers                         |         20130 |              0.00 |    20130.00 |
| 2026      | Neurology         | Κ41Μ     | Prime Insurance                       |         48010 |              0.00 |    48010.00 |
| 2026      | Neurology         | Κ41Μ     | All Providers                         |         48010 |              0.00 |    48010.00 |
| 2026      | Neurology         | Ν23Α     | Hellas Direct                         |         21090 |           3244.62 |    24334.62 |
| 2026      | Neurology         | Ν23Α     | All Providers                         |         21090 |           3244.62 |    24334.62 |
| 2026      | Neurology         | Ν31Μ     | Prime Insurance                       |         15100 |              0.00 |    15100.00 |
| 2026      | Neurology         | Ν31Μ     | All Providers                         |         15100 |              0.00 |    15100.00 |
| 2026      | Neurology         | Ο20Χ     | Eurolife FFH                          |         10350 |              0.00 |    10350.00 |
| 2026      | Neurology         | Ο20Χ     | All Providers                         |         10350 |              0.00 |    10350.00 |
| 2026      | Neurology         | Σ20Μ     | Generali Hellas                       |         74350 |              0.00 |    74350.00 |
| 2026      | Neurology         | Σ20Μ     | All Providers                         |         74350 |              0.00 |    74350.00 |
| 2026      | Neurology         | Χ43Α     | AIG Hellas                            |         25680 |           7337.14 |    33017.14 |
| 2026      | Neurology         | Χ43Α     | All Providers                         |         25680 |           7337.14 |    33017.14 |
| 2026      | Neurology         | Ω37Α     | Prime Insurance                       |          2540 |              0.00 |     2540.00 |
| 2026      | Neurology         | Ω37Α     | All Providers                         |          2540 |              0.00 |     2540.00 |
| 2026      | Neurology         | All DRGs | All Providers                         |        397180 |          19681.76 |   416861.76 |
| 2026      | Ophthalmology     | S25Α     | Anytime                               |         10820 |           2705.00 |    13525.00 |
| 2026      | Ophthalmology     | S25Α     | All Providers                         |         10820 |           2705.00 |    13525.00 |
| 2026      | Ophthalmology     | Α02Χ     | Prime Insurance                       |          6830 |          13660.00 |    20490.00 |
| 2026      | Ophthalmology     | Α02Χ     | All Providers                         |          6830 |          13660.00 |    20490.00 |
| 2026      | Ophthalmology     | Β03Α     | AIG Hellas                            |          7710 |          15420.00 |    23130.00 |
| 2026      | Ophthalmology     | Β03Α     | All Providers                         |          7710 |          15420.00 |    23130.00 |
| 2026      | Ophthalmology     | Κ07Χ     | Eurolife FFH                          |         53540 |              0.00 |    53540.00 |
| 2026      | Ophthalmology     | Κ07Χ     | All Providers                         |         53540 |              0.00 |    53540.00 |
| 2026      | Ophthalmology     | Κ32Χ     | Ατλαντική Ένωση                       |         10890 |              0.00 |    10890.00 |
| 2026      | Ophthalmology     | Κ32Χ     | All Providers                         |         10890 |              0.00 |    10890.00 |
| 2026      | Ophthalmology     | Λ02Χ     | Euroins                               |         11750 |              0.00 |    11750.00 |
| 2026      | Ophthalmology     | Λ02Χ     | All Providers                         |         11750 |              0.00 |    11750.00 |
| 2026      | Ophthalmology     | Μ71Μ     | Ορίζων Ασφαλιστική                    |         13230 |           5670.00 |    18900.00 |
| 2026      | Ophthalmology     | Μ71Μ     | All Providers                         |         13230 |           5670.00 |    18900.00 |
| 2026      | Ophthalmology     | Ν06Μ     | Hellas Direct                         |         32970 |              0.00 |    32970.00 |
| 2026      | Ophthalmology     | Ν06Μ     | All Providers                         |         32970 |              0.00 |    32970.00 |
| 2026      | Ophthalmology     | Ν25Α     | Generali Hellas                       |          4820 |              0.00 |     4820.00 |
| 2026      | Ophthalmology     | Ν25Α     | All Providers                         |          4820 |              0.00 |     4820.00 |
| 2026      | Ophthalmology     | Π03Μ     | Eurolife FFH                          |         69080 |              0.00 |    69080.00 |
| 2026      | Ophthalmology     | Π03Μ     | All Providers                         |         69080 |              0.00 |    69080.00 |
| 2026      | Ophthalmology     | Σ20Χ     | AIG Hellas                            |          9880 |              0.00 |     9880.00 |
| 2026      | Ophthalmology     | Σ20Χ     | All Providers                         |          9880 |              0.00 |     9880.00 |
| 2026      | Ophthalmology     | Τ22Α     | Generali Hellas                       |        307250 |              0.00 |   307250.00 |
| 2026      | Ophthalmology     | Τ22Α     | All Providers                         |        307250 |              0.00 |   307250.00 |
| 2026      | Ophthalmology     | Τ25Μβ    | Generali Hellas                       |         41450 |              0.00 |    41450.00 |
| 2026      | Ophthalmology     | Τ25Μβ    | All Providers                         |         41450 |              0.00 |    41450.00 |
| 2026      | Ophthalmology     | Ω02Μα    | Allianz Hellas                        |         54200 |              0.00 |    54200.00 |
| 2026      | Ophthalmology     | Ω02Μα    | All Providers                         |         54200 |              0.00 |    54200.00 |
| 2026      | Ophthalmology     | All DRGs | All Providers                         |        634420 |          37455.00 |   671875.00 |
| 2026      | Orthopedics       | Α33Μβ    | Generali Hellas                       |         10430 |              0.00 |    10430.00 |
| 2026      | Orthopedics       | Α33Μβ    | All Providers                         |         10430 |              0.00 |    10430.00 |
| 2026      | Orthopedics       | Β03Α     | Groupama Ασφαλιστική                  |          7710 |           7710.00 |    15420.00 |
| 2026      | Orthopedics       | Β03Α     | All Providers                         |          7710 |           7710.00 |    15420.00 |
| 2026      | Orthopedics       | Β20Μ     | NN Hellas                             |         13230 |           1890.00 |    15120.00 |
| 2026      | Orthopedics       | Β20Μ     | All Providers                         |         13230 |           1890.00 |    15120.00 |
| 2026      | Orthopedics       | Η43Μ     | AIG Hellas                            |         18130 |              0.00 |    18130.00 |
| 2026      | Orthopedics       | Η43Μ     | All Providers                         |         18130 |              0.00 |    18130.00 |
| 2026      | Orthopedics       | Κ06Μ     | Hellas Direct                         |         71820 |              0.00 |    71820.00 |
| 2026      | Orthopedics       | Κ06Μ     | All Providers                         |         71820 |              0.00 |    71820.00 |
| 2026      | Orthopedics       | Μ01Μ     | Ατλαντική Ένωση                       |        140200 |          11216.00 |   151416.00 |
| 2026      | Orthopedics       | Μ01Μ     | All Providers                         |        140200 |          11216.00 |   151416.00 |
| 2026      | Orthopedics       | Μ19Μ     | Groupama Ασφαλιστική                  |         26480 |              0.00 |    26480.00 |
| 2026      | Orthopedics       | Μ19Μ     | All Providers                         |         26480 |              0.00 |    26480.00 |
| 2026      | Orthopedics       | Μ69Μ     | Groupama Ασφαλιστική                  |         15330 |              0.00 |    15330.00 |
| 2026      | Orthopedics       | Μ69Μ     | All Providers                         |         15330 |              0.00 |    15330.00 |
| 2026      | Orthopedics       | All DRGs | All Providers                         |        303330 |          20816.00 |   324146.00 |
| 2026      | Pediatrics        | S21Μ     | Interamerican                         |          8870 |              0.00 |     8870.00 |
| 2026      | Pediatrics        | S21Μ     | All Providers                         |          8870 |              0.00 |     8870.00 |
| 2026      | Pediatrics        | Ε09Α     | Allianz Hellas                        |        153460 |              0.00 |   153460.00 |
| 2026      | Pediatrics        | Ε09Α     | All Providers                         |        153460 |              0.00 |   153460.00 |
| 2026      | Pediatrics        | Θ01Χ     | Prime Insurance                       |         28010 |           9336.67 |    37346.67 |
| 2026      | Pediatrics        | Θ01Χ     | All Providers                         |         28010 |           9336.67 |    37346.67 |
| 2026      | Pediatrics        | Κ45Μβ    | Euroins                               |         10190 |           5095.00 |    15285.00 |
| 2026      | Pediatrics        | Κ45Μβ    | Groupama Ασφαλιστική                  |         10190 |              0.00 |    10190.00 |
| 2026      | Pediatrics        | Κ45Μβ    | All Providers                         |         20380 |           5095.00 |    25475.00 |
| 2026      | Pediatrics        | Μ07Α     | Ατλαντική Ένωση                       |         52350 |              0.00 |    52350.00 |
| 2026      | Pediatrics        | Μ07Α     | All Providers                         |         52350 |              0.00 |    52350.00 |
| 2026      | Pediatrics        | Μ19Μ     | Euroins                               |         26480 |              0.00 |    26480.00 |
| 2026      | Pediatrics        | Μ19Μ     | All Providers                         |         26480 |              0.00 |    26480.00 |
| 2026      | Pediatrics        | Ξ01Α     | Interamerican                         |         34760 |          19862.86 |    54622.86 |
| 2026      | Pediatrics        | Ξ01Α     | All Providers                         |         34760 |          19862.86 |    54622.86 |
| 2026      | Pediatrics        | Τ06Μ     | Ergo Ασφαλιστική                      |        151280 |              0.00 |   151280.00 |
| 2026      | Pediatrics        | Τ06Μ     | All Providers                         |        151280 |              0.00 |   151280.00 |
| 2026      | Pediatrics        | Τ21Α     | Ergo Ασφαλιστική                      |        415790 |              0.00 |   415790.00 |
| 2026      | Pediatrics        | Τ21Α     | All Providers                         |        415790 |              0.00 |   415790.00 |
| 2026      | Pediatrics        | Φ64Μ     | Euroins                               |         11590 |              0.00 |    11590.00 |
| 2026      | Pediatrics        | Φ64Μ     | All Providers                         |         11590 |              0.00 |    11590.00 |
| 2026      | Pediatrics        | All DRGs | All Providers                         |        902970 |          34294.53 |   937264.53 |
| 2026      | Pulmonology       | G01Μα    | AIG Hellas                            |         57090 |              0.00 |    57090.00 |
| 2026      | Pulmonology       | G01Μα    | All Providers                         |         57090 |              0.00 |    57090.00 |
| 2026      | Pulmonology       | Α21Χ     | Μινέττα Ασφαλιστική                   |         10350 |           1725.00 |    12075.00 |
| 2026      | Pulmonology       | Α21Χ     | All Providers                         |         10350 |           1725.00 |    12075.00 |
| 2026      | Pulmonology       | Δ11Α     | Anytime                               |          4040 |          16160.00 |    20200.00 |
| 2026      | Pulmonology       | Δ11Α     | All Providers                         |          4040 |          16160.00 |    20200.00 |
| 2026      | Pulmonology       | Θ22Χ     | Euroins                               |          4820 |           7230.00 |    12050.00 |
| 2026      | Pulmonology       | Θ22Χ     | All Providers                         |          4820 |           7230.00 |    12050.00 |
| 2026      | Pulmonology       | Μ12Χ     | Generali Hellas                       |         16650 |           2775.00 |    19425.00 |
| 2026      | Pulmonology       | Μ12Χ     | All Providers                         |         16650 |           2775.00 |    19425.00 |
| 2026      | Pulmonology       | Ν33Α     | Groupama Ασφαλιστική                  |          7390 |           9853.33 |    17243.33 |
| 2026      | Pulmonology       | Ν33Α     | All Providers                         |          7390 |           9853.33 |    17243.33 |
| 2026      | Pulmonology       | Ο05Α     | Prime Insurance                       |          8960 |              0.00 |     8960.00 |
| 2026      | Pulmonology       | Ο05Α     | All Providers                         |          8960 |              0.00 |     8960.00 |
| 2026      | Pulmonology       | Ο13Α     | Ευρωπαϊκή Πίστη                       |          3360 |           3360.00 |     6720.00 |
| 2026      | Pulmonology       | Ο13Α     | All Providers                         |          3360 |           3360.00 |     6720.00 |
| 2026      | Pulmonology       | Ο20Χ     | Eurolife FFH                          |         10350 |              0.00 |    10350.00 |
| 2026      | Pulmonology       | Ο20Χ     | All Providers                         |         10350 |              0.00 |    10350.00 |
| 2026      | Pulmonology       | Υ22Μ     | Intersalonika                         |         14710 |              0.00 |    14710.00 |
| 2026      | Pulmonology       | Υ22Μ     | All Providers                         |         14710 |              0.00 |    14710.00 |
| 2026      | Pulmonology       | Υ24Α     | Groupama Ασφαλιστική                  |          3890 |           3890.00 |     7780.00 |
| 2026      | Pulmonology       | Υ24Α     | All Providers                         |          3890 |           3890.00 |     7780.00 |
| 2026      | Pulmonology       | Υ27Χ     | Anytime                               |          3580 |           3580.00 |     7160.00 |
| 2026      | Pulmonology       | Υ27Χ     | All Providers                         |          3580 |           3580.00 |     7160.00 |
| 2026      | Pulmonology       | Φ04Μ     | Hellas Direct                         |         87980 |              0.00 |    87980.00 |
| 2026      | Pulmonology       | Φ04Μ     | All Providers                         |         87980 |              0.00 |    87980.00 |
| 2026      | Pulmonology       | Φ11Χ     | Groupama Ασφαλιστική                  |         18830 |              0.00 |    18830.00 |
| 2026      | Pulmonology       | Φ11Χ     | All Providers                         |         18830 |              0.00 |    18830.00 |
| 2026      | Pulmonology       | Φ27Μ     | Intersalonika                         |         36310 |              0.00 |    36310.00 |
| 2026      | Pulmonology       | Φ27Μ     | All Providers                         |         36310 |              0.00 |    36310.00 |
| 2026      | Pulmonology       | Ω20Α     | Εθνική Ασφαλιστική                    |          5570 |          11140.00 |    16710.00 |
| 2026      | Pulmonology       | Ω20Α     | All Providers                         |          5570 |          11140.00 |    16710.00 |
| 2026      | Pulmonology       | All DRGs | All Providers                         |        293880 |          59713.33 |   353593.33 |
| 2026      | Radiology         | S01Α     | Eurolife FFH                          |          5400 |          21600.00 |    27000.00 |
| 2026      | Radiology         | S01Α     | All Providers                         |          5400 |          21600.00 |    27000.00 |
| 2026      | Radiology         | Α26Χ     | AIG Hellas                            |          6070 |              0.00 |     6070.00 |
| 2026      | Radiology         | Α26Χ     | All Providers                         |          6070 |              0.00 |     6070.00 |
| 2026      | Radiology         | Η06Χ     | Anytime                               |         15560 |           3112.00 |    18672.00 |
| 2026      | Radiology         | Η06Χ     | All Providers                         |         15560 |           3112.00 |    18672.00 |
| 2026      | Radiology         | Η23Χ     | Groupama Ασφαλιστική                  |          7860 |              0.00 |     7860.00 |
| 2026      | Radiology         | Η23Χ     | All Providers                         |          7860 |              0.00 |     7860.00 |
| 2026      | Radiology         | Μ31Χ     | Ορίζων Ασφαλιστική                    |         85330 |          15514.55 |   100844.55 |
| 2026      | Radiology         | Μ31Χ     | All Providers                         |         85330 |          15514.55 |   100844.55 |
| 2026      | Radiology         | Μ32Μβ    | Groupama Ασφαλιστική                  |         99630 |              0.00 |    99630.00 |
| 2026      | Radiology         | Μ32Μβ    | All Providers                         |         99630 |              0.00 |    99630.00 |
| 2026      | Radiology         | Μ68Α     | Interamerican                         |          1510 |              0.00 |     1510.00 |
| 2026      | Radiology         | Μ68Α     | Ευρωπαϊκή Πίστη                       |          1510 |           3020.00 |     4530.00 |
| 2026      | Radiology         | Μ68Α     | All Providers                         |          3020 |           3020.00 |     6040.00 |
| 2026      | Radiology         | Μ73Μ     | Generali Hellas                       |         22490 |           3748.33 |    26238.33 |
| 2026      | Radiology         | Μ73Μ     | All Providers                         |         22490 |           3748.33 |    26238.33 |
| 2026      | Radiology         | Μ74Α     | Ευρωπαϊκή Πίστη                       |          3500 |           1750.00 |     5250.00 |
| 2026      | Radiology         | Μ74Α     | All Providers                         |          3500 |           1750.00 |     5250.00 |
| 2026      | Radiology         | Ο03Α     | NN Hellas                             |          8370 |              0.00 |     8370.00 |
| 2026      | Radiology         | Ο03Α     | All Providers                         |          8370 |              0.00 |     8370.00 |
| 2026      | Radiology         | Ο10Α     | Prime Insurance                       |          6500 |          13000.00 |    19500.00 |
| 2026      | Radiology         | Ο10Α     | All Providers                         |          6500 |          13000.00 |    19500.00 |
| 2026      | Radiology         | Ο17Α     | Εθνική Ασφαλιστική                    |         24230 |           2423.00 |    26653.00 |
| 2026      | Radiology         | Ο17Α     | All Providers                         |         24230 |           2423.00 |    26653.00 |
| 2026      | Radiology         | Τ02Α     | Ergo Ασφαλιστική                      |        202790 |              0.00 |   202790.00 |
| 2026      | Radiology         | Τ02Α     | All Providers                         |        202790 |              0.00 |   202790.00 |
| 2026      | Radiology         | Τ26Χ     | Eurolife FFH                          |          7160 |           5728.00 |    12888.00 |
| 2026      | Radiology         | Τ26Χ     | All Providers                         |          7160 |           5728.00 |    12888.00 |
| 2026      | Radiology         | Υ07Μ     | AIG Hellas                            |         12180 |           9744.00 |    21924.00 |
| 2026      | Radiology         | Υ07Μ     | All Providers                         |         12180 |           9744.00 |    21924.00 |
| 2026      | Radiology         | Υ22Χ     | Euroins                               |          5450 |           5450.00 |    10900.00 |
| 2026      | Radiology         | Υ22Χ     | All Providers                         |          5450 |           5450.00 |    10900.00 |
| 2026      | Radiology         | All DRGs | All Providers                         |        515540 |          85089.88 |   600629.88 |
| 2026      | Surgery           | Δ24Χ     | Anytime                               |          8020 |           2005.00 |    10025.00 |
| 2026      | Surgery           | Δ24Χ     | All Providers                         |          8020 |           2005.00 |    10025.00 |
| 2026      | Surgery           | Η01Μ     | Εθνική Ασφαλιστική                    |         79160 |           8332.63 |    87492.63 |
| 2026      | Surgery           | Η01Μ     | All Providers                         |         79160 |           8332.63 |    87492.63 |
| 2026      | Surgery           | Κ40Μ     | Ergo Ασφαλιστική                      |         20000 |              0.00 |    20000.00 |
| 2026      | Surgery           | Κ40Μ     | All Providers                         |         20000 |              0.00 |    20000.00 |
| 2026      | Surgery           | Μ11Α     | Ευρωπαϊκή Πίστη                       |         40450 |              0.00 |    40450.00 |
| 2026      | Surgery           | Μ11Α     | All Providers                         |         40450 |              0.00 |    40450.00 |
| 2026      | Surgery           | Μ12Μβ    | Μινέττα Ασφαλιστική                   |         29930 |              0.00 |    29930.00 |
| 2026      | Surgery           | Μ12Μβ    | All Providers                         |         29930 |              0.00 |    29930.00 |
| 2026      | Surgery           | Π43Α     | Μινέττα Ασφαλιστική                   |          3350 |           3350.00 |     6700.00 |
| 2026      | Surgery           | Π43Α     | All Providers                         |          3350 |           3350.00 |     6700.00 |
| 2026      | Surgery           | Ω02Μα    | Prime Insurance                       |         54200 |              0.00 |    54200.00 |
| 2026      | Surgery           | Ω02Μα    | All Providers                         |         54200 |              0.00 |    54200.00 |
| 2026      | Surgery           | All DRGs | All Providers                         |        235110 |          13687.63 |   248797.63 |
| 2026      | Urology           | Α27Χ     | Groupama Ασφαλιστική                  |          3500 |           3500.00 |     7000.00 |
| 2026      | Urology           | Α27Χ     | All Providers                         |          3500 |           3500.00 |     7000.00 |
| 2026      | Urology           | Ζ03Α     | Ergo Ασφαλιστική                      |         23120 |              0.00 |    23120.00 |
| 2026      | Urology           | Ζ03Α     | All Providers                         |         23120 |              0.00 |    23120.00 |
| 2026      | Urology           | Η41Μ     | AIG Hellas                            |         19300 |              0.00 |    19300.00 |
| 2026      | Urology           | Η41Μ     | All Providers                         |         19300 |              0.00 |    19300.00 |
| 2026      | Urology           | Κ36Χ     | NN Hellas                             |          3740 |           3740.00 |     7480.00 |
| 2026      | Urology           | Κ36Χ     | All Providers                         |          3740 |           3740.00 |     7480.00 |
| 2026      | Urology           | Μ27Χ     | Ορίζων Ασφαλιστική                    |          9020 |          13530.00 |    22550.00 |
| 2026      | Urology           | Μ27Χ     | All Providers                         |          9020 |          13530.00 |    22550.00 |
| 2026      | Urology           | Ο61Χ     | Groupama Ασφαλιστική                  |          4820 |           2410.00 |     7230.00 |
| 2026      | Urology           | Ο61Χ     | All Providers                         |          4820 |           2410.00 |     7230.00 |
| 2026      | Urology           | Π03Χβ    | AIG Hellas                            |         18130 |              0.00 |    18130.00 |
| 2026      | Urology           | Π03Χβ    | All Providers                         |         18130 |              0.00 |    18130.00 |
| 2026      | Urology           | Π26Μ     | Ergo Ασφαλιστική                      |         33380 |              0.00 |    33380.00 |
| 2026      | Urology           | Π26Μ     | All Providers                         |         33380 |              0.00 |    33380.00 |
| 2026      | Urology           | Π27Μ     | Eurolife FFH                          |        100840 |              0.00 |   100840.00 |
| 2026      | Urology           | Π27Μ     | All Providers                         |        100840 |              0.00 |   100840.00 |
| 2026      | Urology           | Π44Μ     | Ορίζων Ασφαλιστική                    |         10970 |              0.00 |    10970.00 |
| 2026      | Urology           | Π44Μ     | All Providers                         |         10970 |              0.00 |    10970.00 |
| 2026      | Urology           | Τ20Χ     | AIG Hellas                            |          5120 |              0.00 |     5120.00 |
| 2026      | Urology           | Τ20Χ     | All Providers                         |          5120 |              0.00 |     5120.00 |
| 2026      | Urology           | Φ26Μ     | Allianz Hellas                        |         24600 |           2733.33 |    27333.33 |
| 2026      | Urology           | Φ26Μ     | All Providers                         |         24600 |           2733.33 |    27333.33 |
| 2026      | Urology           | Ω36Μ     | Intersalonika                         |          9570 |           4785.00 |    14355.00 |
| 2026      | Urology           | Ω36Μ     | All Providers                         |          9570 |           4785.00 |    14355.00 |
| 2026      | Urology           | All DRGs | All Providers                         |        266110 |          30698.33 |   296808.33 |
| 2026      | All Departments   | All DRGs | All Providers                         |       6012150 |         871538.07 |  6883688.07 |
| All Years | All Departments   | All DRGs | All Providers                         |      15524610 |        3507232.50 | 19031842.50 |
+-----------+-------------------+----------+---------------------------------------+---------------+-------------------+-------------+
